LGA_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
LGA55320,0,15,14,78,39,31,21,6,4,203,0,3,6,22,22,17,20,13,11,117,0,0,15,56,55,52,26,16,0,222,15,91,129,501,266,270,222,146,78,1725,43,128,154,386,192,190,214,177,175,1667,2435,6339,6384,12672,7217,6890,6265,3597,2089,53880,0,0,0,9,6,5,0,6,0,23,4703,10954,9666,13689,7462,6815,5877,3298,1816,64270,5,9,9,72,16,4,4,0,0,118,0,5,4,26,15,23,17,6,0,91,5,12,14,95,21,11,3,0,0,161,3,3,3,17,0,0,4,0,0,25,6,23,33,103,63,45,33,4,5,312,0,4,3,28,13,20,25,3,0,97,7,127,149,945,337,319,164,66,43,2163,0,0,0,26,12,39,77,43,11,208,0,8,7,22,8,15,29,20,12,121,19,287,401,1079,1201,1388,1170,887,368,6808,0,0,0,12,14,10,10,0,3,45,0,18,12,97,34,23,19,4,4,210
LGA55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,5,5,5,0,0,0,25,3,11,20,29,21,34,7,6,0,128,0,0,0,0,0,0,0,0,0,0,7,23,43,106,45,36,20,11,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55460,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,6,0,7,0,3,19,8,25,17,51,17,34,21,14,7,192,95,207,167,365,182,214,167,75,40,1517,0,0,0,0,0,0,0,0,0,0,170,348,287,534,303,309,242,107,50,2343,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,16,6,28,29,11,6,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
LGA55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,5,8,5,0,0,31,22,17,8,42,26,26,17,13,3,185,0,0,0,0,0,0,0,0,0,0,31,39,19,69,44,49,36,24,4,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,4,25,9,27,22,14,19,11,8,146,54,162,110,243,161,152,133,76,40,1133,0,0,0,0,0,0,0,0,0,0,103,266,197,350,235,252,200,109,32,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,14,17,11,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,3,0,16,9,4,6,10,14,6,8,63,20,49,37,66,32,45,48,26,8,327,0,0,0,0,0,0,0,0,0,0,41,71,51,94,63,64,62,25,10,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55740,0,0,0,0,5,0,0,0,0,8,0,0,0,6,0,7,0,0,0,17,0,0,3,8,0,3,3,0,0,17,3,16,11,105,35,21,21,16,0,233,4,23,23,50,23,25,39,22,26,240,192,616,681,1110,681,578,504,309,126,4818,0,0,0,0,0,0,0,0,0,0,360,920,874,1133,766,639,572,346,112,5731,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,10,0,0,0,25,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,22,12,12,3,0,0,46,0,0,0,6,0,0,0,0,0,14,0,8,9,24,25,19,14,6,0,104,0,0,0,4,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,4,5,45,63,149,139,150,104,60,21,738,0,0,0,3,0,0,0,0,0,5,0,0,0,27,3,3,0,0,0,41
LGA55810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,18,45,23,24,6,0,0,139,27,32,24,87,41,49,26,6,0,290,0,0,0,0,0,0,0,0,0,0,19,27,19,62,33,36,28,11,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,7,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,4,4,0,0,0,15,13,20,14,48,35,44,19,6,12,219,0,0,0,0,0,0,0,0,0,0,32,39,20,85,56,70,39,15,16,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,11,3,0,0,8,0,31,20,34,14,60,36,39,28,26,3,265,0,0,0,0,0,0,0,0,0,0,32,70,40,100,57,65,51,35,4,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56090,0,0,5,14,3,3,6,0,0,30,0,0,0,12,8,17,22,9,0,64,4,4,6,28,17,18,6,0,0,84,0,3,17,90,61,75,74,40,12,371,24,65,60,168,91,107,76,69,53,709,895,2232,1975,4103,2767,2829,2330,1244,457,18832,0,0,0,5,0,0,0,0,0,13,1800,4278,3794,6968,3797,3337,2625,1197,358,28148,0,0,0,3,0,0,0,0,0,7,0,0,0,6,5,3,0,0,0,8,0,4,0,8,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,8,3,21,15,16,10,3,0,80,0,0,5,3,4,0,0,0,0,11,0,6,3,27,16,23,8,3,0,86,0,0,0,5,5,13,20,16,0,62,0,0,0,3,0,0,6,3,0,8,5,59,125,433,613,1024,784,550,178,3773,0,0,0,0,0,4,0,5,0,15,0,0,5,21,13,10,9,4,4,64
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,13,0,13,8,7,3,0,0,50,0,0,0,0,0,0,0,0,0,0,9,16,4,29,16,7,5,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56230,0,0,0,6,0,0,0,3,0,20,0,0,0,3,3,0,3,6,0,15,0,0,0,0,4,3,11,0,0,20,0,0,4,17,11,21,13,10,0,75,17,73,66,126,83,77,81,58,18,610,438,1156,981,1952,1148,1259,1258,701,203,9090,0,0,0,0,0,0,0,0,0,0,870,2137,1601,2974,1584,1661,1645,808,228,13507,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,10,4,3,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,9,5,5,0,0,0,15,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,52,138,198,339,329,319,92,1483,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3
LGA56300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,13,4,19,5,20,9,15,15,13,4,109,21,80,31,137,83,151,151,71,14,751,0,0,0,0,0,0,0,0,0,0,43,116,68,163,102,180,213,77,19,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,30,33,29,3,125,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5
LGA56370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,11,6,3,5,7,11,51,26,47,18,83,44,58,36,40,27,371,0,0,0,0,0,0,0,0,0,0,46,89,36,130,70,85,62,56,24,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,8,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56460,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,8,5,10,0,0,0,35,15,31,31,75,27,25,19,11,7,239,126,290,289,553,289,343,262,174,100,2427,0,0,0,0,0,0,0,0,0,0,193,482,476,688,419,480,401,219,127,3485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,25,25,41,38,33,11,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56580,0,3,7,27,21,4,0,0,0,62,0,0,0,0,3,14,6,0,0,22,0,0,3,10,12,14,3,0,0,46,4,35,36,92,67,63,49,28,9,371,7,24,27,54,48,34,44,52,38,332,514,1463,1440,2203,1657,1460,1300,782,397,11211,0,0,0,0,0,0,0,0,0,0,926,2632,2350,2555,1709,1454,1365,849,364,14209,0,0,0,3,0,4,0,0,0,6,0,0,0,0,0,3,0,0,0,8,0,3,0,7,5,4,0,0,0,23,0,0,0,4,0,0,0,0,0,3,0,14,20,36,31,19,13,4,0,144,0,0,3,0,0,0,6,0,0,8,0,54,54,200,90,87,37,19,11,554,0,0,0,0,3,5,4,0,3,25,0,0,0,4,0,0,9,6,0,14,11,102,130,211,242,311,223,155,64,1445,0,0,0,3,0,3,4,0,0,8,0,6,11,17,14,13,7,0,0,68
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,14,6,13,3,0,0,48,39,100,116,223,98,73,31,10,0,697,0,0,0,0,0,0,0,0,0,0,80,199,230,387,160,98,49,19,3,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA56730,0,0,0,4,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,3,0,13,0,0,0,9,10,14,11,11,3,56,27,82,56,117,70,70,56,45,24,550,290,719,575,1190,783,848,707,361,147,5619,0,0,0,15,0,0,0,0,0,12,522,1259,1003,1753,1025,1095,962,418,143,8181,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,6,0,0,0,7,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,23,0,0,0,0,0,0,0,4,0,4,0,0,0,9,0,0,0,7,0,6,3,6,12,47,88,167,147,86,25,575,0,0,0,10,0,0,0,0,0,10,0,0,3,0,4,0,3,0,0,11
LGA56790,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,3,5,0,16,11,14,23,42,20,34,33,23,8,219,68,152,89,289,174,302,271,122,50,1522,0,0,0,0,0,0,0,0,0,0,114,298,153,430,287,433,388,169,46,2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,20,45,55,27,15,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,5,6,0,0,29,6,11,14,13,24,24,21,5,0,120,0,0,0,0,0,0,0,0,0,0,8,20,25,22,25,29,29,6,3,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,9,3,5,0,0,0,25,0,10,6,3,5,0,4,6,0,35,24,140,218,117,121,114,99,64,26,912,0,0,0,0,0,0,0,0,0,0,49,167,251,143,134,138,117,68,32,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,8,6,9,0,0,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,19,21,21,16,19,9,126,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,5,12,19,3,11,9,0,0,61,12,30,26,55,40,40,23,11,3,239,0,0,0,0,0,0,0,0,0,0,18,45,32,80,58,72,35,13,9,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57080,0,18,48,99,20,17,8,0,3,209,0,0,0,11,0,7,5,5,0,27,0,0,16,32,7,5,0,0,0,58,11,36,114,603,65,40,54,23,8,954,25,37,229,483,102,89,69,37,9,1091,458,517,2580,6130,1193,1137,899,412,151,13471,0,0,0,20,0,0,3,0,0,30,676,549,2093,3705,1009,1021,784,396,117,10345,0,3,11,50,3,0,3,0,0,74,0,0,0,20,0,9,3,0,0,36,4,6,28,253,21,8,0,0,0,319,0,4,4,7,6,0,0,0,0,19,3,0,14,70,14,17,8,0,0,127,0,4,13,65,5,0,0,0,0,79,6,27,554,890,108,92,53,30,11,1773,0,0,0,22,0,8,6,7,0,45,0,8,3,24,10,4,10,7,0,58,7,15,152,548,209,312,203,109,29,1589,0,0,0,8,3,0,0,0,0,13,0,6,21,115,13,3,4,3,0,170
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,3,9,7,0,4,10,0,29,24,55,30,99,61,88,81,54,13,502,0,0,0,0,0,0,0,0,0,0,48,117,74,154,94,128,112,70,17,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,29,16,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
LGA57210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,0,6,0,0,0,6,14,7,8,3,0,45,5,36,18,66,39,51,50,23,18,303,109,309,226,513,383,459,396,160,61,2610,0,6,19,33,15,9,0,0,0,84,219,550,389,737,503,570,509,193,55,3736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,24,57,124,104,66,16,397,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
LGA57280,0,0,0,14,6,0,0,0,0,22,0,0,0,0,0,0,4,0,0,9,0,3,12,17,5,4,0,0,0,43,0,0,12,53,14,15,6,0,0,93,60,145,125,415,155,94,32,10,0,1036,692,1237,803,2883,893,653,223,49,16,7449,0,0,4,0,0,0,0,0,0,4,1265,1943,1140,3518,1101,828,252,56,24,10123,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,3,0,0,0,20,0,0,0,3,0,0,0,0,0,3,0,3,11,45,6,0,0,0,0,63,0,0,5,0,3,0,0,5,0,12,0,0,0,5,0,0,0,0,0,7,3,13,16,121,48,94,19,8,0,315,0,4,4,11,15,3,0,0,0,31,0,0,3,19,0,0,0,0,0,19
LGA57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,8,24,22,22,18,6,3,123,22,57,21,95,68,91,87,42,23,504,0,0,0,0,0,0,0,0,0,0,38,76,33,108,67,104,125,61,25,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,5,6,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
