POW_SA2_CODE_2021,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
505031255,10,0,0,0,0,10,33,0,0,0,0,35,41,3,9,0,0,55,43,13,20,0,0,72,37,11,13,0,0,63,24,15,6,0,0,51,13,7,11,4,0,36,26,0,9,0,0,38,24,6,14,0,0,39,10,8,4,0,0,19,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,278,63,89,3,0,433,38,0,0,0,0,38,35,0,4,0,0,41,13,0,3,0,0,16,20,0,10,0,0,24,12,0,6,0,0,25,5,0,6,0,0,13,4,0,10,0,0,8,6,3,8,0,0,17,7,0,4,0,0,14,0,0,6,0,0,7,6,0,3,0,0,12,0,0,0,0,0,4,0,0,0,0,0,3,147,15,56,0,0,217,11,0,0,0,0,13,7,0,0,0,0,7,447,73,147,9,0,676,8,0,0,0,0,8,30,0,0,0,0,30,59,0
505031256,8,0,0,0,0,8,29,0,0,0,0,28,40,0,7,0,0,51,37,0,3,0,0,40,34,3,0,0,0,42,34,0,0,0,0,38,30,5,10,0,0,39,24,5,3,0,0,35,31,11,7,0,0,50,22,0,3,0,0,24,0,3,3,0,0,8,8,0,3,0,0,11,0,0,0,0,0,5,304,34,37,3,0,376,16,0,0,0,0,17,9,0,0,0,0,9,16,0,0,0,0,16,7,0,5,0,0,9,11,0,0,0,0,12,9,0,0,0,0,9,5,4,0,0,0,8,3,0,0,0,0,3,6,0,0,0,0,4,0,0,6,0,0,8,6,0,0,0,0,9,0,0,4,0,0,3,0,0,0,0,0,4,89,8,21,5,4,127,11,0,0,5,0,11,9,3,4,4,4,16,408,41,60,12,8,534,8,0,0,0,0,8,21,0,0,0,0,21,20,0
505031257,3,0,0,0,0,3,6,0,0,0,0,6,9,0,0,0,0,11,8,0,3,0,0,12,4,3,5,0,0,7,5,10,3,0,0,15,14,0,5,0,0,20,3,3,0,0,0,9,4,3,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,21,17,5,0,99,3,0,0,0,0,3,6,0,0,0,0,5,3,0,4,0,0,7,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,5,0,6,0,0,0,7,0,4,5,0,0,6,0,0,3,3,0,7,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,22,8,23,0,0,60,0,0,4,0,0,9,0,0,0,0,0,8,80,27,46,12,3,170,4,0,0,0,0,4,7,0,0,0,0,7,8,0
505031258,11,0,0,0,0,11,26,0,0,0,0,26,32,0,4,0,0,42,32,3,10,3,0,50,31,10,5,0,0,42,30,9,9,0,0,44,21,9,6,0,0,38,21,16,11,0,0,40,19,5,9,0,0,35,14,4,5,0,0,26,5,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,246,53,61,10,0,367,45,0,0,0,0,45,22,0,0,0,0,22,13,0,0,0,0,13,9,0,4,0,0,15,8,4,8,0,0,17,9,0,9,0,0,11,10,0,7,0,0,18,3,0,3,0,0,11,6,3,3,0,0,20,3,0,0,0,0,4,0,0,7,0,0,12,0,0,5,0,0,3,0,0,0,0,0,0,135,13,45,4,0,198,15,3,4,0,0,19,9,0,3,0,0,15,398,67,118,11,4,601,11,0,0,0,0,11,39,0,0,0,0,38,24,0
505031303,41,0,0,0,0,41,135,3,4,0,0,136,124,0,8,0,0,135,130,14,14,0,0,161,116,35,17,0,0,162,93,23,15,0,0,124,92,22,15,4,0,137,79,22,14,0,0,121,53,30,22,4,0,101,30,18,14,5,0,64,12,12,3,0,0,34,9,9,3,0,0,19,0,0,0,0,0,0,911,181,129,10,3,1241,45,0,0,0,0,44,57,0,0,0,0,59,23,0,3,0,0,30,17,0,6,0,0,22,13,0,0,0,0,16,11,3,6,0,0,22,14,0,3,0,0,20,11,0,8,0,0,26,14,4,5,4,0,28,15,7,14,0,3,40,10,6,7,3,0,37,4,0,4,4,0,13,3,0,3,5,0,6,231,34,76,19,4,369,37,5,5,0,0,43,18,3,5,0,6,35,1202,225,219,35,12,1684,9,0,0,0,0,13,38,0,4,0,0,39,55,3
505031304,0,0,0,0,0,0,16,0,0,0,0,20,21,8,0,0,0,30,14,16,4,0,0,36,21,8,17,0,0,44,17,12,12,0,0,46,15,4,8,0,0,25,9,9,5,0,0,27,4,4,10,0,0,21,7,11,8,0,0,21,4,3,3,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,129,77,67,0,0,272,25,0,0,0,0,25,15,0,0,0,0,15,7,0,0,0,0,12,5,0,4,0,0,7,4,4,4,0,0,14,0,0,11,0,0,12,0,4,5,0,0,10,5,0,4,0,0,11,0,0,9,0,0,12,0,4,0,0,0,5,4,0,9,0,0,9,3,0,0,0,0,8,0,0,0,0,0,5,70,17,48,6,0,147,6,0,3,0,0,6,0,3,0,0,0,3,207,99,120,6,6,435,0,0,0,0,0,0,18,0,0,0,0,15,25,0
505031305,390,0,0,0,0,390,977,3,10,3,0,996,1158,49,38,6,0,1248,1179,126,62,5,0,1380,1200,153,61,3,0,1426,994,173,74,6,10,1260,906,208,59,5,9,1195,819,216,72,12,6,1129,687,192,78,3,7,969,479,126,67,7,3,685,167,52,31,3,0,248,35,22,8,4,0,65,10,10,0,0,0,22,8991,1337,578,61,39,11010,323,0,5,5,0,334,351,5,7,0,3,363,174,3,12,0,0,184,131,5,17,5,0,154,110,18,15,7,3,156,87,25,12,0,0,131,76,9,23,0,0,109,77,20,21,8,4,123,64,12,15,3,0,101,88,24,18,6,0,132,69,30,21,6,5,131,34,12,0,10,0,72,16,5,3,6,0,38,1606,175,174,54,13,2025,299,22,18,4,0,340,124,14,13,4,18,174,11025,1545,790,122,71,13553,34,0,0,0,0,34,264,0,0,0,0,269,368,5
505031306,18,0,0,0,0,18,61,3,6,0,0,66,83,9,3,0,0,95,94,22,14,0,0,125,78,24,14,5,0,124,87,16,16,3,0,120,89,13,11,0,0,107,66,24,23,0,0,113,82,10,14,0,0,110,52,10,7,0,0,70,24,0,7,0,0,33,10,3,0,0,0,10,0,0,0,0,0,0,731,133,121,10,3,989,166,0,0,0,0,163,93,0,0,0,0,102,34,0,4,0,0,42,21,0,4,0,0,30,15,5,10,0,0,29,25,3,7,0,0,34,12,0,4,0,0,17,13,8,8,0,0,27,14,3,4,0,0,26,19,8,10,4,0,38,15,0,4,0,0,21,8,0,12,0,0,17,3,0,0,3,0,8,433,33,73,13,3,557,46,4,3,0,0,51,17,7,4,0,5,27,1229,173,207,17,10,1630,25,0,0,0,0,21,96,0,3,0,0,100,108,0
506011110,56,0,0,0,0,56,156,0,3,0,0,164,177,3,10,0,0,193,188,14,15,0,0,222,172,13,17,3,0,205,138,23,17,0,0,178,124,19,18,0,0,156,120,13,18,0,0,152,106,16,16,0,0,134,70,11,8,0,0,92,30,4,6,0,0,41,7,3,3,0,0,18,0,0,0,0,0,4,1349,126,130,8,3,1614,230,0,0,0,0,230,120,4,0,0,0,125,56,0,6,0,0,59,42,0,10,0,0,51,19,6,7,0,0,35,23,4,8,0,0,31,31,0,12,3,0,44,26,5,6,0,0,34,20,5,12,0,0,34,21,4,9,0,0,38,10,0,4,0,0,18,13,0,3,0,0,24,4,0,5,0,0,11,619,28,74,11,3,738,71,5,6,0,0,83,34,0,9,0,5,49,2078,167,211,17,15,2487,39,0,0,0,0,39,164,0,0,0,0,164,236,0
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,4,0,0,0,0,4,3,0,0,0,0,9,14,0,5,0,0,19,23,0,4,0,0,29,17,0,3,0,0,22,16,0,0,0,0,23,13,0,3,0,0,16,17,0,0,0,0,20,15,0,3,0,0,19,15,6,4,0,0,31,8,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,147,13,30,5,0,193,5,0,0,0,0,5,7,0,0,0,0,8,5,0,5,0,0,7,13,4,3,0,0,16,6,0,3,0,0,11,4,0,0,0,0,9,7,0,0,0,0,10,0,0,0,0,0,3,3,0,4,0,0,7,3,0,0,0,0,6,11,0,4,0,0,11,0,0,3,0,0,5,5,0,0,0,0,4,61,11,29,0,0,103,4,0,0,0,0,8,5,0,0,0,0,9,221,22,65,8,0,316,3,0,0,0,0,3,14,0,0,0,0,14,20,0
506011114,32,0,0,0,0,32,102,0,6,0,0,101,107,4,3,0,0,116,141,12,16,0,0,171,123,13,16,0,0,154,112,20,22,0,0,151,79,23,11,0,0,113,109,27,13,0,0,156,91,11,16,0,0,119,73,15,12,6,4,103,17,0,12,0,0,35,0,8,3,0,0,15,4,4,0,0,4,6,985,150,124,5,9,1275,110,0,0,0,0,110,71,0,4,0,0,78,31,0,3,0,0,37,28,3,4,0,0,36,23,0,4,0,0,22,21,0,4,0,0,34,15,7,10,0,0,29,20,5,4,0,0,28,25,4,8,0,0,36,19,5,10,0,0,35,22,3,3,0,0,37,10,0,3,5,0,22,0,0,0,3,0,8,402,36,54,10,3,506,41,4,5,0,0,51,25,0,0,5,3,37,1454,189,188,23,19,1872,9,0,0,0,0,9,57,0,0,0,0,57,84,0
506011115,7,0,0,0,0,7,20,0,0,0,0,20,31,0,0,0,0,34,47,4,8,0,0,55,58,7,0,0,0,66,45,3,6,0,0,59,40,9,6,0,0,59,34,8,11,0,0,50,41,7,11,0,0,63,21,7,3,0,0,30,8,5,0,0,5,13,0,0,4,0,0,8,0,3,0,0,0,4,352,45,52,5,5,454,10,0,0,0,0,10,13,0,0,0,0,14,10,0,0,0,0,13,5,0,0,0,0,13,19,0,0,0,0,18,9,0,0,0,0,13,14,0,3,0,0,18,3,7,7,0,0,17,6,0,7,0,0,15,10,0,3,0,3,17,13,13,4,0,0,22,0,0,0,0,0,9,0,0,4,0,0,8,116,26,30,0,3,173,21,0,0,0,0,27,14,3,0,0,0,22,508,79,73,3,4,674,5,0,0,0,0,5,47,0,0,0,0,50,111,0
506011116,4,0,0,0,0,4,12,0,0,0,0,16,14,0,3,0,0,16,14,5,6,0,0,22,15,9,5,0,0,29,19,4,5,0,0,33,13,13,12,0,0,32,17,6,19,0,0,43,9,3,11,0,0,18,12,9,7,5,0,27,4,5,0,0,0,7,0,0,3,0,0,9,0,3,0,0,0,8,145,56,65,4,4,269,32,0,0,0,0,32,22,0,0,0,0,26,14,0,0,0,0,15,4,0,3,0,0,4,0,0,3,0,0,6,3,0,3,0,0,9,0,0,0,0,0,7,7,0,11,0,0,15,0,3,10,0,0,9,4,0,12,0,0,12,5,0,12,0,0,18,4,4,7,4,0,16,3,4,6,5,0,14,97,22,57,13,0,180,0,5,4,0,0,8,3,0,3,0,0,8,246,80,128,11,4,464,0,0,0,0,0,0,6,0,0,0,0,6,16,0
506011117,9,0,0,0,0,9,18,0,0,0,0,16,20,0,4,0,0,28,20,4,5,0,0,29,8,5,8,0,0,22,16,5,6,0,0,24,10,4,4,0,0,13,7,4,7,0,0,17,11,0,4,0,0,11,3,0,0,0,0,3,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,118,20,40,0,0,180,34,0,0,4,0,37,22,0,0,0,0,25,10,4,0,0,0,10,7,0,4,0,0,8,9,0,3,0,0,11,0,0,0,0,0,7,0,0,7,0,0,10,3,0,0,0,0,4,6,0,0,0,0,7,4,0,4,0,0,9,5,0,0,0,0,6,0,0,0,0,0,6,3,0,0,0,0,3,103,12,25,3,0,150,11,0,0,0,0,11,9,0,0,0,0,5,236,32,72,3,4,345,7,0,0,0,0,7,12,0,0,0,0,13,30,0
506011307,4,0,0,0,0,4,31,0,4,0,0,35,43,6,4,0,0,53,44,7,6,0,0,57,32,15,8,0,0,57,47,16,10,3,0,76,19,10,5,0,0,27,12,6,7,0,0,25,14,3,7,0,0,23,17,3,9,0,0,27,8,0,3,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,277,66,54,4,0,397,98,0,0,0,0,100,38,0,4,0,0,47,26,0,0,0,0,24,3,0,0,0,0,10,9,0,3,0,0,19,12,0,0,0,0,12,0,0,3,0,0,6,6,0,4,0,0,15,3,0,3,0,0,4,7,0,0,0,0,9,3,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,207,16,28,3,0,252,7,4,0,0,0,14,9,0,0,0,0,8,501,80,84,4,0,676,10,0,0,0,0,10,32,0,0,0,0,32,65,0
506011308,64,0,0,0,0,64,148,0,5,0,0,154,197,17,8,0,0,217,229,33,15,3,0,281,218,43,15,0,0,279,181,34,16,5,0,234,153,35,11,0,0,201,131,25,17,3,0,174,101,20,11,4,0,144,65,8,3,0,3,86,31,8,5,0,0,41,6,6,0,0,0,8,0,0,0,0,0,5,1531,226,111,15,10,1889,59,0,0,0,0,63,36,0,0,0,0,42,38,0,7,0,0,43,9,4,11,3,0,30,15,5,7,0,0,24,13,4,6,0,0,20,12,4,8,0,0,21,22,0,7,0,0,31,13,3,9,0,0,23,21,6,3,4,0,30,10,6,0,0,0,16,8,3,5,0,0,10,0,0,0,6,0,3,253,40,53,15,0,358,57,7,6,0,0,69,24,3,0,0,0,28,1862,274,173,28,8,2342,19,0,0,0,0,19,63,0,7,0,0,70,106,4
506021118,109,0,0,0,0,109,388,0,5,0,0,402,657,10,13,0,0,684,838,35,28,3,3,912,926,69,40,3,0,1036,788,52,25,3,0,869,753,50,23,0,6,834,658,57,23,0,0,743,592,50,28,3,3,670,362,43,23,0,0,432,146,36,12,0,0,192,28,8,9,0,0,48,7,3,3,0,0,16,6254,423,231,14,16,6947,205,0,3,3,0,208,242,0,3,0,0,252,157,0,9,0,3,163,122,8,12,0,0,143,115,12,11,0,0,132,91,5,9,0,3,106,72,3,4,0,0,85,66,8,13,0,0,85,72,19,9,0,0,102,84,13,13,4,4,115,72,9,4,5,0,93,35,0,12,0,0,47,11,0,3,5,5,25,1342,83,113,18,14,1556,306,8,4,3,6,324,105,5,13,0,11,132,8003,517,360,34,44,8956,44,0,0,0,0,44,264,0,4,0,0,268,419,0
506021119,35,0,0,0,0,35,146,0,3,0,0,155,177,17,7,0,0,200,204,41,16,0,0,257,199,45,23,3,0,258,141,47,24,0,0,220,120,30,12,0,0,163,123,34,15,0,5,180,92,32,26,0,0,155,86,26,22,4,0,130,43,15,13,0,0,71,12,4,5,0,0,25,3,3,0,0,0,9,1372,304,167,12,7,1861,148,4,0,0,0,155,194,0,6,0,0,197,114,5,8,0,0,129,65,4,5,0,0,76,65,4,7,0,0,79,37,11,7,0,3,55,28,5,7,3,0,38,30,0,13,3,0,49,26,8,14,3,0,51,37,0,12,0,0,56,28,3,12,0,0,48,13,11,11,4,0,37,6,0,6,0,0,13,794,61,98,18,10,978,53,0,0,0,0,55,47,6,3,0,0,65,2258,367,275,33,22,2957,21,0,0,0,0,21,103,0,7,0,0,105,160,0
506021120,81,0,0,0,0,81,300,0,0,0,0,302,438,8,8,0,0,455,571,21,23,0,0,618,639,18,16,0,5,682,530,21,10,0,0,561,530,21,12,0,0,564,539,27,18,0,7,589,471,37,12,0,0,524,325,22,10,0,0,364,110,11,7,0,6,126,29,3,0,0,0,33,4,0,0,0,0,9,4571,187,125,10,10,4903,33,0,0,0,0,34,79,0,3,0,0,80,77,4,7,0,0,85,63,0,10,0,0,70,44,0,0,0,0,52,41,0,4,0,0,45,34,0,0,0,0,41,29,5,3,0,0,41,33,6,0,0,0,43,41,3,3,0,0,43,27,4,4,0,0,32,22,4,4,0,0,30,13,3,0,0,0,15,541,28,38,7,8,613,185,4,0,0,0,192,78,10,7,0,3,96,5372,232,172,9,27,5810,13,0,0,0,0,13,90,0,0,0,0,89,170,0
506021121,63,0,0,0,0,63,399,0,3,0,0,397,795,8,4,0,0,812,1161,24,10,0,0,1190,1174,27,10,0,6,1218,1026,26,10,0,3,1066,907,19,14,0,3,939,804,19,8,0,0,831,651,19,3,0,5,675,416,11,16,0,0,438,135,9,6,0,0,150,21,4,0,0,0,27,0,5,0,0,0,3,7546,160,93,7,14,7821,84,0,0,0,0,88,300,4,7,0,0,309,218,4,5,0,0,228,185,0,9,0,0,194,191,4,3,0,0,197,149,3,3,0,0,156,103,0,3,0,0,117,104,0,3,0,0,118,93,4,3,3,0,107,78,9,3,0,0,85,45,4,3,0,0,46,15,3,0,0,0,19,0,0,0,0,0,3,1576,37,45,7,4,1660,585,9,11,3,5,607,139,8,0,4,9,164,9848,205,151,12,33,10253,23,0,0,0,0,23,256,0,0,0,0,255,366,0
506021123,64,0,0,0,0,64,306,0,3,0,0,308,466,15,22,0,0,513,622,35,19,3,0,681,747,50,21,0,0,824,531,59,27,0,0,619,482,46,25,0,0,558,399,56,20,0,5,482,304,37,27,0,3,373,224,30,23,0,4,284,89,19,17,0,0,123,17,0,7,0,0,25,4,3,3,0,0,12,4264,348,217,15,17,4861,332,0,0,0,0,335,523,0,11,0,0,533,296,7,13,0,0,316,199,0,10,0,0,216,141,13,11,0,5,173,91,11,15,0,0,116,66,11,5,0,4,89,73,9,11,0,0,96,84,13,16,0,3,113,80,5,27,0,0,111,43,8,14,4,0,66,23,5,9,0,0,43,10,3,7,0,0,22,1962,82,157,12,13,2224,241,4,3,0,3,250,95,5,7,6,13,122,6553,446,388,30,43,7455,27,0,0,0,0,27,278,0,6,0,0,287,492,8
506021309,8,0,0,0,0,8,43,0,0,0,0,45,70,0,4,0,0,72,79,18,5,0,0,104,53,16,6,0,0,71,46,10,3,4,0,65,39,14,9,0,0,58,53,12,10,0,0,68,38,9,7,0,0,54,18,5,5,0,0,31,5,4,0,0,0,9,0,3,0,0,0,7,0,0,0,0,0,0,447,86,55,8,5,595,137,0,0,0,0,134,130,0,0,3,0,133,61,0,3,0,0,62,38,3,3,0,0,42,15,4,0,0,0,21,9,0,3,0,0,11,10,0,0,0,0,17,15,0,0,0,0,17,5,0,3,0,0,11,14,0,5,0,0,16,10,0,6,0,0,21,4,0,6,0,0,12,3,3,4,0,0,6,448,16,40,11,3,512,24,0,3,0,0,29,25,0,0,0,4,32,941,107,98,17,11,1170,7,0,0,0,0,7,74,0,0,0,0,75,92,3
506021310,0,0,0,0,0,0,11,0,0,0,0,12,16,0,3,0,0,18,28,0,7,0,0,35,30,9,5,0,0,46,22,0,5,0,0,29,24,0,6,0,0,35,15,4,7,0,0,29,12,6,5,0,0,22,7,0,6,0,0,15,8,4,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,181,37,34,0,0,252,3,0,0,0,0,6,14,0,0,0,0,15,9,0,3,0,0,16,4,0,4,0,0,8,9,0,9,0,0,20,7,6,0,0,0,10,9,0,9,0,0,14,12,0,0,0,0,13,5,0,6,0,0,14,0,0,7,0,0,13,0,0,0,0,0,3,4,4,3,0,0,7,0,0,5,0,0,7,86,14,38,5,0,137,3,0,0,0,0,4,5,0,0,0,0,5,279,52,75,7,0,408,3,0,0,0,0,3,17,0,0,0,0,17,45,0
506021311,7,0,0,0,0,7,77,0,0,0,0,77,151,4,9,0,0,169,221,19,6,0,0,247,290,26,7,0,0,317,248,11,5,0,0,265,201,21,6,0,0,236,170,18,6,0,0,199,123,24,9,0,0,148,87,13,7,0,0,104,24,3,7,0,0,32,7,0,0,0,0,14,0,3,0,0,0,4,1609,143,61,5,4,1823,26,0,0,0,0,23,50,0,6,0,0,55,32,3,4,0,0,41,22,4,6,0,0,34,18,0,0,0,0,25,12,0,7,0,0,26,14,0,7,0,0,25,16,4,13,0,0,33,11,0,10,0,0,22,16,5,0,0,0,24,22,0,8,0,0,34,5,3,4,0,0,8,0,0,4,0,0,8,251,25,66,11,0,349,50,5,0,0,0,57,32,0,8,4,3,41,1934,174,127,15,10,2271,3,0,0,0,0,3,66,0,5,0,0,66,125,3
506031124,42,0,0,0,0,42,193,0,6,0,0,197,387,12,12,0,0,408,510,24,8,4,5,544,586,25,21,0,0,631,510,26,8,0,4,550,502,25,19,0,0,540,473,29,20,0,0,520,383,27,27,0,0,441,269,15,11,0,0,294,80,12,5,0,0,101,15,3,5,0,0,20,11,4,0,4,0,14,3966,189,135,10,13,4305,129,0,0,3,0,136,301,4,11,0,4,319,216,10,16,0,0,242,125,4,12,0,3,151,109,4,16,0,0,132,109,0,11,0,0,128,67,6,0,0,0,72,87,0,0,0,0,91,78,8,5,0,0,90,85,4,17,0,0,102,55,0,8,0,0,66,34,0,4,7,0,43,13,3,4,0,0,27,1408,48,120,13,12,1595,153,7,7,0,4,168,81,5,3,0,7,94,5608,247,265,22,26,6164,17,0,0,0,0,17,190,0,0,0,0,190,381,0
