SA3_CODE_2021,C16_SH_3b_NPGH_4,C16_SH_3b_NPGH_5,C16_SH_3b_NPGH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPGH_2,C16_SH_4mb_NPGH_3,C16_SH_4mb_NPGH_4,C16_SH_4mb_NPGH_5,C16_SH_4mb_NPGH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPGH_2,C16_SH_NB_NS_NPGH_3,C16_SH_NB_NS_NPGH_4,C16_SH_NB_NS_NPGH_5,C16_SH_NB_NS_NPGH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPGH_2,C16_SH_Tot_NPGH_3,C16_SH_Tot_NPGH_4,C16_SH_Tot_NPGH_5,C16_SH_Tot_NPGH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPGH_2,C16_SDRTHT_0b_s_a_b_NPGH_3,C16_SDRTHT_0b_s_a_b_NPGH_4,C16_SDRTHT_0b_s_a_b_NPGH_5,C16_SDRTHT_0b_s_a_b_NPGH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPGH_2,C16_SDRTHT_1b_NPGH_3,C16_SDRTHT_1b_NPGH_4,C16_SDRTHT_1b_NPGH_5,C16_SDRTHT_1b_NPGH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPGH_2,C16_SDRTHT_2b_NPGH_3,C16_SDRTHT_2b_NPGH_4,C16_SDRTHT_2b_NPGH_5,C16_SDRTHT_2b_NPGH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPGH_2,C16_SDRTHT_3b_NPGH_3,C16_SDRTHT_3b_NPGH_4,C16_SDRTHT_3b_NPGH_5,C16_SDRTHT_3b_NPGH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPGH_2,C16_SDRTHT_4mb_NPGH_3,C16_SDRTHT_4mb_NPGH_4,C16_SDRTHT_4mb_NPGH_5,C16_SDRTHT_4mb_NPGH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPGH_2,C16_SDRTHT_NB_NS_NPGH_3,C16_SDRTHT_NB_NS_NPGH_4,C16_SDRTHT_NB_NS_NPGH_5,C16_SDRTHT_NB_NS_NPGH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPGH_2,C16_SDRTHT_Tot_NPGH_3,C16_SDRTHT_Tot_NPGH_4,C16_SDRTHT_Tot_NPGH_5,C16_SDRTHT_Tot_NPGH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPGH_2,C16_F_a_0b_s_a_b_NPGH_3,C16_F_a_0b_s_a_b_NPGH_4,C16_F_a_0b_s_a_b_NPGH_5,C16_F_a_0b_s_a_b_NPGH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPGH_2,C16_F_a_1b_NPGH_3,C16_F_a_1b_NPGH_4,C16_F_a_1b_NPGH_5,C16_F_a_1b_NPGH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPGH_2,C16_F_a_2b_NPGH_3,C16_F_a_2b_NPGH_4,C16_F_a_2b_NPGH_5,C16_F_a_2b_NPGH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPGH_2,C16_F_a_3b_NPGH_3,C16_F_a_3b_NPGH_4,C16_F_a_3b_NPGH_5,C16_F_a_3b_NPGH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPGH_2,C16_F_a_4mb_NPGH_3,C16_F_a_4mb_NPGH_4,C16_F_a_4mb_NPGH_5,C16_F_a_4mb_NPGH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPGH_2,C16_F_a_NB_NS_NPGH_3,C16_F_a_NB_NS_NPGH_4,C16_F_a_NB_NS_NPGH_5,C16_F_a_NB_NS_NPGH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPGH_2,C16_F_a_Tot_NPGH_3,C16_F_a_Tot_NPGH_4,C16_F_a_Tot_NPGH_5,C16_F_a_Tot_NPGH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPGH_2,C16_OD_0b_s_a_b_NPGH_3,C16_OD_0b_s_a_b_NPGH_4,C16_OD_0b_s_a_b_NPGH_5,C16_OD_0b_s_a_b_NPGH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPGH_2,C16_OD_1b_NPGH_3,C16_OD_1b_NPGH_4,C16_OD_1b_NPGH_5,C16_OD_1b_NPGH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPGH_2,C16_OD_2b_NPGH_3,C16_OD_2b_NPGH_4,C16_OD_2b_NPGH_5,C16_OD_2b_NPGH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPGH_2,C16_OD_3b_NPGH_3,C16_OD_3b_NPGH_4,C16_OD_3b_NPGH_5,C16_OD_3b_NPGH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPGH_2,C16_OD_4mb_NPGH_3,C16_OD_4mb_NPGH_4,C16_OD_4mb_NPGH_5,C16_OD_4mb_NPGH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPGH_2,C16_OD_NB_NS_NPGH_3,C16_OD_NB_NS_NPGH_4,C16_OD_NB_NS_NPGH_5,C16_OD_NB_NS_NPGH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPGH_2,C16_OD_Tot_NPGH_3,C16_OD_Tot_NPGH_4,C16_OD_Tot_NPGH_5,C16_OD_Tot_NPGH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPGH_2,C16_DS_NS_NPGH_3,C16_DS_NS_NPGH_4,C16_DS_NS_NPGH_5,C16_DS_NS_NPGH_6_mor,C16_DS_NS_Tot,C16_Tot_NPGH_2,C16_Tot_NPGH_3,C16_Tot_NPGH_4,C16_Tot_NPGH_5,C16_Tot_NPGH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPGH_2,C21_SH_0b_s_a_b_NPGH_3,C21_SH_0b_s_a_b_NPGH_4,C21_SH_0b_s_a_b_NPGH_5,C21_SH_0b_s_a_b_NPGH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPGH_2,C21_SH_1b_NPGH_3,C21_SH_1b_NPGH_4,C21_SH_1b_NPGH_5,C21_SH_1b_NPGH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPGH_2,C21_SH_2b_NPGH_3,C21_SH_2b_NPGH_4,C21_SH_2b_NPGH_5,C21_SH_2b_NPGH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPGH_2,C21_SH_3b_NPGH_3,C21_SH_3b_NPGH_4,C21_SH_3b_NPGH_5,C21_SH_3b_NPGH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPGH_2,C21_SH_4mb_NPGH_3,C21_SH_4mb_NPGH_4,C21_SH_4mb_NPGH_5,C21_SH_4mb_NPGH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPGH_2,C21_SH_NB_NS_NPGH_3,C21_SH_NB_NS_NPGH_4,C21_SH_NB_NS_NPGH_5,C21_SH_NB_NS_NPGH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPGH_2,C21_SH_Tot_NPGH_3,C21_SH_Tot_NPGH_4,C21_SH_Tot_NPGH_5
50502,50,12,5,836,233,112,110,46,19,519,44,10,9,4,0,67,961,328,174,65,28,1552,0,0,0,0,0,0,19,0,0,0,0,19,344,18,7,0,0,367,738,315,49,14,6,1120,53,24,35,10,9,135,34,17,3,4,0,65,1197,376,88,28,23,1711,0,0,0,0,0,0,19,0,0,0,0,19,170,15,0,0,0,188,17,18,3,0,0,39,0,0,0,0,0,0,5,0,0,0,0,7,227,33,0,0,4,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,0,0,14,2385,741,270,96,53,3544,0,0,0,0,0,0,3,0,0,0,0,3,116,9,0,0,0,132,714,262,37,6,0,1019,227,131,118,34,22,531,29,10,5,0,0,47,1091,414,161,40
50503,16,4,3,578,480,134,71,17,16,719,25,7,5,0,0,44,1033,226,91,23,20,1393,0,0,0,0,0,0,4,0,0,0,0,6,32,4,0,0,0,33,119,21,4,4,0,147,14,0,13,4,0,28,9,0,0,0,0,7,180,21,12,6,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,1220,249,106,31,28,1628,0,0,0,0,0,0,6,0,0,0,0,8,40,0,0,0,0,42,496,83,11,0,0,594,509,128,40,16,5,695,23,6,0,0,0,25,1066,221,53,16
50601,7,0,0,330,201,53,19,0,7,279,19,4,0,0,0,23,545,98,24,5,7,676,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,56,7,0,0,0,68,7,4,0,0,0,12,8,0,0,0,0,10,94,13,4,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,6,655,114,26,5,4,807,0,0,0,0,0,0,3,0,0,0,0,3,34,0,0,0,0,33,327,45,3,0,0,373,243,47,17,7,7,316,12,0,0,0,0,19,618,93,23,7
50602,36,20,6,628,144,91,101,45,18,393,44,4,7,0,0,56,717,262,149,61,31,1221,0,0,0,0,0,0,10,0,0,3,0,17,96,10,0,0,0,104,201,125,25,4,0,360,37,31,24,13,0,113,16,8,0,0,0,23,358,173,60,24,8,614,0,0,0,0,0,0,29,0,0,0,0,36,172,14,6,0,0,188,36,21,8,0,0,71,5,3,0,0,4,8,8,0,0,0,0,17,259,50,10,0,4,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,11,1338,487,225,85,39,2169,0,0,0,0,0,0,11,0,0,0,0,8,125,10,0,0,0,133,422,199,30,5,0,658,135,101,86,47,14,382,15,7,0,0,0,28,710,322,118,52
50603,39,13,8,526,209,148,134,96,47,624,29,13,9,4,3,63,624,316,186,116,64,1307,0,0,0,0,0,0,7,4,0,0,0,10,64,10,0,0,0,68,136,104,16,5,0,262,55,43,66,41,26,220,16,8,3,3,0,38,273,166,85,48,28,605,0,0,0,0,0,0,4,0,0,0,0,4,23,0,0,0,0,25,18,17,0,0,0,35,0,0,3,0,0,4,6,0,0,0,0,6,52,21,7,5,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,952,505,276,163,89,1998,0,0,0,0,0,0,3,0,0,0,0,10,56,7,0,0,0,62,286,130,28,0,0,450,217,188,159,76,37,678,14,7,8,3,0,33,579,335,196,82
50604,28,10,6,551,281,102,66,37,36,521,38,7,4,4,7,60,785,195,101,53,51,1179,0,0,0,0,0,0,6,0,0,0,0,6,21,4,0,0,0,19,69,19,4,0,0,94,4,3,0,4,0,18,4,0,0,0,0,7,104,22,7,7,3,139,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,15,14,0,0,0,0,16,0,0,0,0,3,6,0,0,0,0,0,0,30,4,0,0,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,923,220,111,59,50,1371,0,0,0,0,0,3,0,0,0,0,0,3,52,3,0,0,0,59,445,102,26,0,0,572,295,106,59,27,16,506,24,3,0,6,0,32,819,216,92,35
50605,3,0,0,210,144,40,12,0,3,205,12,3,0,0,0,11,375,67,20,0,3,458,0,0,0,0,0,0,3,0,0,0,0,6,5,0,0,0,0,5,18,0,0,0,0,16,0,3,0,0,0,3,0,0,0,0,0,0,27,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,7,399,72,24,0,3,497,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,21,167,27,6,4,0,205,150,22,11,0,6,189,17,0,0,0,0,13,359,52,11,5
50606,5,0,0,45,83,14,0,0,0,97,4,0,0,0,0,4,139,14,5,0,4,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,14,5,0,4,165,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,52,5,0,0,0,59,94,19,5,0,0,121,6,4,0,0,0,5,165,25,5,5
50607,14,0,0,160,52,45,58,24,18,190,7,5,0,0,0,7,187,100,74,20,16,399,0,0,0,0,0,0,7,0,0,0,0,7,140,7,0,0,0,151,139,90,11,7,0,245,5,9,20,5,6,38,11,0,0,0,0,11,298,112,31,10,6,452,0,0,0,0,0,0,21,0,0,0,0,15,91,12,0,0,0,107,23,11,3,0,0,34,0,0,0,0,0,3,3,3,0,0,0,8,133,25,6,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,625,238,107,30,18,1019,0,0,0,0,0,0,4,0,0,0,0,4,42,5,0,0,0,52,81,59,3,0,0,148,53,48,35,20,10,170,3,0,0,0,0,5,186,113,41,19
50701,6,0,0,380,282,104,51,31,10,472,17,3,3,3,0,29,646,174,65,30,8,918,0,0,0,0,0,0,5,0,0,0,0,5,42,0,0,0,0,48,105,16,3,0,0,132,8,11,5,0,0,25,6,0,0,0,0,7,174,32,13,0,0,219,0,0,0,0,0,0,9,0,0,0,0,9,82,0,0,0,0,84,11,4,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,103,10,3,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,927,209,76,38,8,1251,0,0,0,0,0,0,4,0,0,0,0,4,53,0,0,0,0,57,322,92,12,5,0,428,303,123,55,16,5,507,23,0,0,0,0,24,709,223,66,20
50702,12,0,0,221,43,40,46,16,4,146,15,0,0,0,0,21,264,134,58,14,4,476,0,0,0,0,0,0,7,0,0,0,0,6,64,8,0,0,0,80,62,33,4,0,0,104,8,0,12,0,0,28,0,0,0,0,0,5,146,47,18,0,0,213,0,0,0,0,0,0,3,0,0,0,0,3,52,5,0,0,0,54,10,0,0,0,0,16,0,0,0,0,0,4,5,0,0,0,0,7,69,9,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,3,491,187,81,14,10,774,6,0,0,0,0,6,8,0,0,0,0,7,75,6,0,0,0,79,134,90,9,0,0,243,50,38,56,4,6,155,5,5,0,0,0,7,272,131,69,13
50703,0,0,0,165,120,25,12,4,0,162,11,5,0,0,0,13,305,43,14,4,3,367,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,9,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,18,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345,42,14,4,3,414,0,0,0,0,0,0,3,0,0,0,0,3,27,7,0,0,0,36,201,19,4,0,0,224,142,37,19,5,0,203,17,5,0,0,0,20,388,66,18,10
50704,10,3,0,280,182,92,89,38,10,416,13,10,3,3,0,34,427,193,117,39,20,793,0,0,0,0,0,0,3,0,0,0,0,3,90,0,0,0,0,91,118,41,3,0,0,157,13,9,10,3,0,42,5,0,0,0,0,7,229,53,19,3,0,304,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,9,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,242,133,47,25,1136,0,0,0,0,0,0,4,0,3,0,0,7,47,0,0,0,0,49,188,94,12,3,0,294,163,86,64,33,16,358,8,9,3,0,0,20,417,187,81,32
50705,4,0,0,391,358,87,28,3,0,481,31,4,0,3,0,34,794,135,37,11,0,969,0,0,0,0,0,0,7,0,0,0,0,7,33,0,0,0,0,33,42,0,0,0,0,47,3,0,0,0,0,3,5,0,0,0,0,5,86,4,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,23,4,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,37,4,0,0,0,35,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,3,0,0,0,0,6,925,139,42,7,0,1114,0,0,0,0,0,0,9,0,0,0,0,9,45,3,0,0,0,42,355,45,0,0,0,395,441,95,29,11,0,583,23,6,0,0,0,28,864,145,29,11
50901,4,0,0,224,109,22,13,0,5,158,17,8,0,0,0,23,402,66,19,7,4,504,0,0,0,0,0,0,8,0,0,0,0,8,12,0,0,0,0,17,5,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,434,73,22,7,4,544,0,0,0,0,0,0,7,0,0,0,0,9,80,6,0,0,0,86,206,44,0,0,0,253,113,29,7,6,0,161,6,0,3,0,0,13,418,79,16,6
50902,0,4,6,211,94,16,12,3,3,121,16,0,0,0,0,25,377,60,14,8,12,467,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,3,0,0,4,7,405,60,12,6,21,504,0,0,0,0,0,0,4,0,0,0,0,4,63,0,0,0,0,69,205,20,5,0,0,232,100,22,8,3,0,136,11,0,0,0,0,10,392,41,14,0
50903,0,0,0,77,23,11,0,0,0,38,9,0,0,0,0,7,129,18,0,3,0,147,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,18,0,3,0,168,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,31,57,11,3,0,0,73,29,6,4,0,0,41,0,0,0,0,0,0,117,16,4,0
51001,9,0,0,127,47,34,17,0,3,100,5,3,0,0,0,15,185,70,29,5,5,289,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,12,3,0,0,3,19,4,0,0,0,0,4,4,0,0,0,0,3,43,9,0,0,3,58,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,23,9,0,0,0,0,12,7,0,0,0,0,7,0,0,0,0,0,0,37,8,0,0,0,45,12,0,0,0,0,12,6,0,0,0,0,7,8,0,0,0,0,8,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,4,6,27,3,0,0,4,32,4,4,0,0,0,10,295,87,29,10,5,431,0,0,0,0,0,0,11,0,0,0,0,15,31,5,0,0,0,39,101,24,4,0,0,132,42,31,16,3,0,87,6,0,3,0,4,13,190,67,25,4
51002,0,0,0,81,20,10,8,3,0,35,6,0,0,0,0,12,97,28,10,3,0,144,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,17,0,0,0,0,0,0,6,0,0,0,0,6,14,0,0,0,0,16,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,38,10,3,0,189,0,0,0,0,0,0,3,0,0,0,0,4,16,3,0,0,0,16,56,17,0,0,0,76,26,6,4,0,0,37,0,0,0,0,0,0,104,21,4,0
51003,0,0,0,92,53,22,8,4,0,87,4,5,0,0,0,5,147,52,14,3,0,218,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,13,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,185,56,14,3,0,260,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,13,67,17,5,0,0,83,32,21,5,0,7,58,4,0,0,0,0,10,118,38,7,3
51101,0,0,0,67,28,0,4,0,0,30,0,0,0,0,0,0,99,12,8,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,121,8,8,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,12,61,9,0,0,0,66,44,8,4,0,0,49,0,0,0,0,0,0,118,18,4,0
51102,0,3,0,49,17,8,6,0,0,28,6,0,0,0,0,10,83,15,6,3,0,104,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,101,16,6,3,0,125,0,0,0,0,0,0,8,0,0,0,0,6,8,0,0,0,0,9,44,15,11,3,0,64,22,6,7,8,0,37,0,0,0,0,0,3,75,19,17,8
51103,5,4,0,184,74,15,19,3,0,119,12,3,0,0,0,15,276,53,21,4,0,366,0,0,0,0,0,0,3,0,0,0,0,3,24,0,0,0,0,26,28,12,0,0,0,42,4,0,3,0,0,8,0,0,0,0,0,0,56,14,4,0,0,75,0,0,0,0,0,0,3,0,0,0,0,4,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,7,3,0,0,0,4,0,0,0,0,0,0,352,78,29,5,0,469,0,0,0,0,0,0,10,0,0,0,0,10,33,0,0,0,0,33,124,27,0,0,0,153,67,16,10,4,5,96,7,4,0,0,0,15,242,51,9,4
51104,0,0,0,198,123,24,9,0,0,157,9,5,0,0,0,13,362,62,15,0,0,437,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0,0,0,25,19,0,0,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,50,0,0,0,0,56,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,10,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,6,436,66,13,0,0,520,0,0,0,0,0,0,6,0,0,0,0,6,50,0,0,0,0,53,167,16,0,0,0,191,118,33,5,0,0,151,9,0,0,0,0,14,357,51,4,0
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
