POA_CODE_2021,CANA_HNA_MHC_dep_anx,CANA_HNA_Stroke,CANA_HNA_oth_LTHC,CANA_HNA_no_LTHC,CANA_HNA_LTHC_NS,CANA_HNA_Tot,CANA_dsnt_HNA_Arth,CANA_dsnt_HNA_Asth,CANA_dsnt_HNA_Can_rem,CANA_dsnt_HNA_Dem_Alzh,CANA_dsnt_HNA_Dis_ges_dia,CANA_dsnt_HNA_HD_HA_ang,CANA_dsnt_HNA_Kid_dis,CANA_dsnt_HNA_LC_COPD_emph,CANA_dsnt_HNA_MHC_dep_anx,CANA_dsnt_HNA_Stroke,CANA_dsnt_HNA_oth_LTHC,CANA_dsnt_HNA_no_LTHC,CANA_dsnt_HNA_LTHC_NS,CANA_dsnt_HNA_Tot,CANA_NFA_NS_Arth,CANA_NFA_NS_Asth,CANA_NFA_NS_Can_rem,CANA_NFA_NS_Dem_Alzh,CANA_NFA_NS_Dia_ges_dia,CANA_NFA_NS_HD_HA_ang,CANA_NFA_NS_Kid_dis,CANA_NFA_NS_LC_COPD_emph,CANA_NFA_NS_MHC_dep_anx,CANA_NFA_NS_Stroke,CANA_NFA_NS_oth_LTHC,CANA_NFA_NS_no_LTHC,CANA_NFA_NS_LTHC_NS,CANA_NFA_NS_Tot,CANA_Tot_Arth,CANA_Tot_Asth,CANA_Tot_Can_rem,CANA_Tot_Dem_Alzh,CANA_Tot_Dia_ges_dia,CANA_Tot_HD_HA_ang,CANA_Tot_Kid_dis,CANA_Tot_LC_COPD_emph,CANA_Tot_MHC_dep_anx,CANA_Tot_Stroke,CANA_Tot_oth_LTHC,CANA_Tot_no_LTHC,CANA_Tot_LTHC_NS,CANA_Tot_Tot,ADFS_CS_Arth,ADFS_CS_Asth,ADFS_CS_Can_rem,ADFS_CS_Dem_Alzh,ADFS_CS_Dia_ges_dia,ADFS_CS_HD_HA_ang,ADFS_CS_Kid_dis,ADFS_CS_LC_COPD_emph,ADFS_CS_MHC_dep_anx,ADFS_CS_Stroke,ADFS_CS_oth_LTHC,ADFS_CS_no_LTHC,ADFS_CS_LTHC_NS,ADFS_CS_Tot,ADFS_PS_NCS_Arth,ADFS_PS_NCS_Asth,ADFS_PS_NCS_Can_rem,ADFS_PS_NCS_Dem_Alzh,ADFS_PS_NCS_Dia_ges_dia,ADFS_PS_NCS_HD_HA_ang,ADFS_PS_NCS_Kid_dis,ADFS_PS_NCS_LC_COPD_emph,ADFS_PS_NCSMHC_dep_anx,ADFS_PS_NCS_Stroke,ADFS_PS_NCS_oth_LTHC,ADFS_PS_NCS_no_LTHC,ADFS_PS_NCS_LTHC_NS,ADFS_PS_NCS_Tot,ADFS_Tot_Ser_Arth,ADFS_Tot_Ser_Asth,ADFS_Tot_Ser_Can_rem,ADFS_Tot_Ser_Dem_Alzh,ADFS_Tot_Ser_Dia_ges_dia,ADFS_Tot_Ser_HD_HA_ang,ADFS_Tot_Ser_Kid_dis,ADFS_Tot_Ser_LC_COPD_emph,ADFS_Tot_SerMHC_dep_anx,ADFS_Tot_Ser_Stroke,ADFS_Tot_Ser_oth_LTHC,ADFS_Tot_Ser_no_LTHC,ADFS_Tot_Ser_LTHC_NS,ADFS_Tot_Ser_Tot,ADFS_HNS_Arth,ADFS_HNS_Asth,ADFS_HNS_Can_rem,ADFS_HNS_Dem_Alzh,ADFS_HNS_Dia_ges_dia,ADFS_HNS_HD_HA_ang,ADFS_HNS_Kid_dis,ADFS_HNS_LC_COPD_emph,ADFS_HNS_MHC_dep_anx,ADFS_HNS_Stroke,ADFS_HNS_oth_LTHC,ADFS_HNS_no_LTHC,ADFS_HNS_LTHC_NS,ADFS_HNS_Tot,ADFS_NS_Arth,ADFS_NS_Asth,ADFS_NS_Can_rem,ADFS_NS_Dem_Alzh,ADFS_NS_Dia_ges_dia,ADFS_NS_HD_HA_ang,ADFS_NS_Kid_dis,ADFS_NS_LC_COPD_ang,ADFS_NS_MHC_dep_anx,ADFS_NS_Stroke,ADFS_NS_oth_LTHC,ADFS_NS_no_LTHC,ADFS_NS_LTHC_NS,ADFS_NS_Tot,ADFS_Tot_Arth,ADFS_Tot_Asth,ADFS_Tot_Can_rem,ADFS_Tot_Dem_Alzh,ADFS_Tot_Dia_ges_dia,ADFS_Tot_HD_HA_ang,ADFS_Tot_Kid_dis,ADFS_Tot_LC_COPD_emph,ADFS_Tot_MHC_dep_anx,ADFS_Tot_Stroke,ADFS_Tot_oth_LTHC,ADFS_Tot_no_LTHC,ADFS_Tot_LTHC_NS,ADFS_Tot_Tot
POA6012,124,39,178,38,9,403,512,510,261,10,191,263,28,81,605,57,480,5815,253,8254,9,3,5,0,4,5,0,0,4,0,5,37,444,511,614,552,314,87,251,345,43,123,738,94,664,5892,712,9169,0,0,0,0,0,0,0,0,0,0,0,19,0,22,29,5,20,0,13,35,5,16,14,13,27,66,3,161,25,5,20,0,14,35,5,16,14,13,26,81,3,187,572,495,291,83,226,302,40,110,689,82,588,4458,223,7004,6,0,5,0,0,6,0,0,3,0,3,22,391,438,606,502,315,87,243,345,43,123,702,94,618,4565,617,7622
POA6014,180,61,281,87,37,902,1161,1386,590,25,442,530,95,193,1362,82,1331,14712,579,20559,12,8,8,0,0,6,0,0,7,0,15,85,507,629,1418,1474,681,240,533,690,130,246,1551,151,1624,14888,1117,22092,5,5,0,0,0,4,0,0,3,0,0,34,0,45,81,19,50,13,24,57,11,17,30,23,39,155,13,374,82,25,50,13,26,57,8,15,40,22,46,188,11,411,1312,1242,613,221,497,612,113,217,1431,124,1403,10895,451,16731,17,12,9,7,0,10,0,3,3,0,13,52,463,572,1409,1276,673,237,515,682,122,237,1475,145,1458,11137,923,17711
POA6015,36,26,87,21,6,255,437,378,234,13,136,264,43,78,288,37,396,4468,186,6340,0,0,5,0,0,3,0,0,5,0,3,17,181,215,507,384,280,51,165,325,55,101,323,62,490,4508,374,6805,0,0,0,0,0,0,0,0,0,0,0,10,0,10,28,8,20,3,7,36,0,8,12,0,23,61,6,154,28,8,20,3,7,36,0,8,12,0,23,65,6,167,471,330,256,46,151,287,50,88,295,58,424,3387,155,5259,4,0,0,0,0,6,0,0,3,0,0,4,154,178,507,339,280,51,160,325,57,100,310,60,451,3456,312,5601
POA6016,113,33,163,55,4,422,453,684,193,5,238,162,33,78,767,31,588,7324,275,9980,6,4,5,0,9,0,0,0,0,0,0,61,328,413,588,736,233,62,317,236,46,110,879,55,748,7439,616,10818,5,3,0,0,0,0,0,0,0,0,0,17,0,29,25,13,14,0,12,21,6,10,20,0,24,73,0,156,26,17,11,3,14,20,5,13,22,3,24,91,8,183,547,630,215,53,293,208,48,99,826,52,656,5404,207,8086,5,6,3,0,0,0,0,3,8,0,0,18,279,314,584,649,231,62,314,233,48,113,851,55,679,5509,498,8583
POA6017,71,12,93,15,0,204,187,227,84,3,118,99,20,60,356,18,229,2912,92,3976,0,0,0,0,5,0,0,0,0,0,0,12,303,324,254,248,106,26,157,126,38,79,431,30,321,2940,398,4507,0,0,0,0,0,0,0,0,0,0,0,12,0,11,13,8,8,0,5,4,0,4,9,3,6,27,0,59,13,7,8,0,5,4,0,4,9,3,6,32,0,69,241,226,96,27,153,118,37,67,417,20,301,2449,87,3638,0,0,4,0,3,0,0,0,4,0,7,18,265,299,254,238,103,26,157,129,38,74,434,30,308,2503,356,4002
POA6018,544,175,708,173,37,1987,2472,2732,1072,64,1097,1128,166,363,2803,169,2484,26633,1187,38380,55,24,22,54,27,25,14,13,27,16,40,152,1574,1888,3162,2969,1332,495,1409,1544,296,572,3374,360,3232,26961,2794,42250,11,5,0,0,5,0,0,0,6,0,4,101,7,133,168,45,88,23,90,139,29,48,84,40,90,319,21,817,177,53,87,23,88,139,29,48,87,40,92,419,32,951,2909,2525,1217,382,1271,1356,230,496,3100,297,2828,19848,953,31895,68,25,19,89,39,48,26,20,43,20,79,85,1382,1661,3155,2604,1326,495,1400,1541,285,567,3235,358,2994,20354,2366,34508
POA6019,183,50,285,69,13,681,1229,1517,603,26,444,549,89,207,1618,89,1262,16015,615,22378,8,15,5,0,7,8,0,0,7,4,5,94,1154,1290,1424,1600,688,135,524,665,120,274,1811,143,1552,16176,1780,24351,5,4,3,0,0,3,0,0,10,0,7,97,0,126,85,24,42,10,38,65,10,27,48,21,52,213,10,439,87,29,46,10,40,64,10,27,60,21,60,315,15,565,1323,1393,632,119,485,586,103,244,1688,128,1353,12438,512,18718,16,8,6,5,3,9,0,0,10,0,16,44,1029,1110,1423,1425,681,135,518,663,113,269,1757,145,1425,12797,1555,20398
POA6020,189,85,362,60,10,837,1717,1537,765,36,631,823,112,261,1200,136,1355,14041,717,21031,7,10,3,0,0,9,0,0,18,0,7,90,579,712,1940,1628,865,194,741,975,146,315,1403,222,1729,14193,1313,22581,3,3,0,0,0,0,0,0,0,0,3,33,0,46,133,47,63,10,58,101,12,33,44,19,70,230,10,591,136,49,62,10,58,101,12,33,44,19,72,264,9,641,1771,1317,786,137,673,855,129,281,1265,189,1393,10345,560,17033,34,4,11,52,5,16,0,3,26,15,77,37,522,668,1938,1378,860,194,736,968,143,313,1336,225,1538,10655,1096,18347
POA6021,280,119,366,138,23,1182,1283,1130,458,58,784,585,104,209,1226,70,1133,13231,642,18960,12,8,6,0,9,9,0,4,12,0,13,101,696,839,1741,1262,591,189,1018,799,152,305,1521,192,1511,13472,1364,20980,0,0,0,0,0,0,0,0,0,0,0,23,3,29,62,18,29,4,32,53,3,11,32,11,37,127,12,280,61,22,29,4,32,53,3,11,27,11,37,142,15,312,1653,1077,548,183,973,740,139,282,1432,186,1351,10367,553,16550,27,5,9,5,6,4,3,4,3,0,11,44,600,688,1745,1104,582,189,1010,796,144,304,1467,192,1394,10557,1167,17551
POA6022,54,9,94,18,0,220,389,363,128,8,192,167,15,62,373,25,328,3227,142,4836,0,3,0,0,4,0,0,0,4,0,3,23,124,161,447,400,164,28,238,204,31,87,434,37,424,3274,272,5209,0,0,0,0,0,0,0,0,0,0,0,8,0,13,49,15,20,10,29,40,6,16,30,3,30,51,3,172,49,15,20,10,29,40,6,16,30,3,30,58,3,181,394,327,139,19,201,166,25,70,370,35,356,2340,114,3869,4,3,0,0,0,0,0,0,0,0,0,16,110,132,449,347,158,28,238,198,31,84,400,37,388,2413,229,4186
POA6023,160,60,215,60,13,640,1082,1135,516,15,457,496,76,144,996,61,1042,10027,504,14905,16,14,8,0,9,14,0,4,11,0,4,70,318,437,1297,1225,604,117,554,632,116,214,1158,123,1261,10151,833,15982,5,0,0,0,0,0,0,0,0,0,0,18,0,23,73,18,56,8,37,57,11,25,58,15,31,155,5,382,78,18,56,8,37,57,11,25,58,15,36,172,5,406,1202,995,535,103,510,561,96,185,1041,106,1062,7070,386,11791,15,4,4,5,4,0,0,0,0,0,3,27,287,333,1291,1018,594,117,549,626,115,212,1095,123,1105,7270,674,12530
POA6024,124,30,222,58,11,562,1041,1097,390,16,535,465,86,181,1019,62,900,8107,416,12627,13,12,3,0,4,9,0,6,9,0,9,54,435,529,1234,1169,459,63,624,574,112,236,1154,92,1129,8224,859,13723,0,0,0,0,0,0,0,0,3,0,0,28,0,33,81,28,39,7,50,53,12,28,38,8,50,150,7,369,81,31,39,7,46,50,12,28,41,8,53,171,7,400,1148,988,414,55,561,510,100,198,1047,88,928,5915,334,10301,5,5,0,0,4,5,0,0,0,0,7,23,353,403,1233,1018,459,63,617,566,106,229,1091,98,991,6116,695,11105
POA6025,282,73,384,102,20,1066,2168,2232,879,32,997,1019,144,355,2120,145,1873,19923,1018,29522,18,14,3,0,10,7,0,6,12,0,9,130,817,999,2542,2372,1010,143,1155,1216,199,456,2417,219,2268,20150,1849,31581,8,9,0,0,0,0,0,0,12,0,3,56,0,76,154,58,64,21,81,132,18,41,100,18,75,280,18,714,161,57,64,21,81,131,18,41,107,15,82,334,23,792,2346,1950,938,125,1052,1055,170,406,2174,200,1936,14739,799,23944,29,10,8,4,15,20,3,9,11,7,9,69,706,837,2536,2029,1009,143,1141,1205,194,452,2294,219,2033,15146,1526,25574
POA6026,271,84,418,114,48,1167,1793,1648,646,32,833,797,93,247,1533,95,1473,13662,712,21039,17,10,8,4,5,8,0,0,18,0,10,70,458,571,2148,1790,784,234,991,1012,145,333,1825,186,1901,13846,1219,22781,4,0,0,0,0,0,0,0,4,0,0,26,0,36,130,34,55,15,64,88,8,32,78,19,90,202,20,562,138,34,55,15,66,85,9,33,85,23,87,224,19,596,1993,1477,721,214,911,903,137,291,1636,161,1611,10139,616,17546,17,11,8,9,8,10,0,3,7,0,6,51,392,486,2142,1516,777,234,984,1002,145,330,1723,185,1709,10413,1026,18637
POA6027,546,151,774,176,33,1729,2878,2885,996,45,1387,1242,182,447,3063,209,2654,26350,1307,39247,29,21,10,5,13,10,0,4,22,0,9,195,1571,1851,3398,3112,1189,284,1643,1537,263,596,3632,361,3434,26719,2904,42828,6,5,0,0,0,0,0,0,9,0,3,77,0,98,206,66,75,16,103,108,18,36,145,27,134,370,28,921,216,68,75,16,104,107,18,36,153,27,141,447,29,1017,3142,2648,1097,231,1515,1406,237,549,3290,320,2944,19884,1054,32686,38,21,6,39,15,20,5,7,30,18,52,95,1391,1604,3390,2732,1188,284,1632,1528,262,589,3470,364,3137,20427,2473,35310
POA6028,181,39,274,103,12,744,1374,1515,545,9,710,553,92,178,1433,96,1415,15323,824,22084,16,7,4,0,3,6,0,0,9,0,4,85,612,727,1590,1597,615,99,815,654,129,234,1619,134,1699,15517,1439,23559,0,3,0,0,0,0,0,0,5,0,0,31,0,40,70,27,23,3,35,41,0,7,47,0,48,209,14,408,74,28,23,3,35,41,0,7,51,4,45,239,14,444,1505,1319,585,91,757,611,122,213,1437,131,1468,11569,709,18136,6,0,0,6,7,4,0,0,0,0,6,46,510,580,1591,1347,613,99,796,656,123,225,1494,133,1526,11856,1233,19164
POA6029,11,11,27,13,0,85,169,166,90,0,51,81,10,30,135,18,171,1861,82,2650,3,0,3,0,0,0,0,0,0,0,0,6,101,122,202,174,99,22,67,100,14,43,156,30,198,1886,181,2855,0,0,0,0,0,0,0,0,3,0,0,4,0,13,13,4,9,4,4,6,5,4,9,4,9,25,0,60,13,0,6,4,6,6,5,4,4,4,9,26,0,63,184,155,88,17,58,90,13,35,143,23,170,1387,67,2163,0,0,0,0,0,4,0,0,0,0,0,7,90,99,198,162,96,22,63,100,14,43,145,30,185,1424,155,2330
POA6030,570,151,818,192,62,1977,2527,2945,894,35,1513,1105,246,451,3159,178,2479,24361,1356,36658,32,21,11,4,18,18,4,8,27,8,16,190,1910,2201,3134,3237,1125,307,1821,1459,334,645,3754,335,3319,24738,3331,40841,6,3,0,0,0,0,0,0,3,0,5,58,9,74,197,65,77,25,115,139,30,49,132,37,109,295,28,825,200,67,77,25,115,144,30,49,135,37,108,352,30,901,2890,2635,1020,253,1667,1272,284,572,3395,291,2787,17973,1045,30116,30,20,16,31,24,28,4,14,35,4,40,102,1552,1779,3127,2718,1118,307,1810,1446,328,642,3563,332,2937,18430,2629,32797
POA6031,192,28,297,72,19,631,757,1372,248,6,587,321,76,143,1370,50,986,12275,634,17314,4,10,5,0,3,5,0,0,7,0,5,83,588,697,903,1467,298,38,665,398,100,184,1572,82,1289,12438,1240,18645,0,0,0,0,0,0,0,0,8,0,0,33,4,46,37,13,11,0,28,21,0,4,31,0,17,93,12,203,36,13,11,0,32,21,0,4,35,0,17,126,12,251,857,1117,283,29,629,368,95,174,1405,79,1026,8466,461,13135,6,7,0,0,7,9,0,0,5,0,4,64,465,559,904,1143,297,31,662,396,99,179,1446,80,1052,8653,943,13943
POA6032,0,0,0,0,0,0,17,12,0,0,0,3,0,0,12,0,4,123,5,168,0,0,0,0,0,0,0,0,0,0,0,0,12,12,19,12,0,0,0,3,0,0,12,0,4,125,22,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,17,7,0,0,0,3,0,0,10,0,4,96,5,141,0,0,0,0,0,0,0,0,0,0,0,0,13,18,19,7,0,0,0,3,0,0,12,0,4,100,19,167
POA6033,3,0,4,0,0,8,27,24,3,0,16,17,3,6,30,4,18,278,12,401,0,0,0,0,0,0,0,0,0,0,0,0,33,37,36,24,3,0,18,18,3,6,28,4,19,284,43,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,11,0,0,0,0,4,0,0,0,0,0,0,7,0,13,31,22,3,0,17,17,3,3,27,4,14,210,16,334,0,0,0,0,0,0,0,0,0,0,0,0,26,27,36,21,3,0,12,18,3,3,27,4,20,221,45,371
POA6034,26,0,37,12,7,93,136,320,42,0,67,41,9,27,300,17,190,2438,98,3397,0,3,0,0,0,0,0,0,0,0,0,19,186,210,162,343,46,0,87,57,17,42,324,16,226,2468,290,3705,0,0,0,0,0,0,0,0,0,0,0,7,0,7,9,0,3,0,3,3,0,6,7,0,7,18,4,35,9,0,3,0,3,3,0,6,7,0,7,23,4,41,150,275,50,0,74,53,17,35,310,14,186,1589,63,2465,3,0,0,0,0,0,0,0,0,0,0,9,150,162,159,274,46,0,85,58,17,41,314,12,191,1618,218,2667
